20220823,09:04:00,ManualInsertion,Success,FIDO,55,10543977,
20220823,09:04:00,ManualInsertion,Success,FIDO,56,10543978,
20220823,09:04:00,ManualInsertion,Success,FIDO,57,10543979,
20220823,09:04:00,ManualInsertion,Success,FIDO,59,10543980,
20220823,09:04:00,ManualInsertion,Success,FIDO,60,10543981,
20220823,09:04:00,ManualInsertion,Success,FIDO,61,10543982,
20220823,09:04:00,ManualInsertion,Success,FIDO,62,10543983,
20220823,09:04:00,ManualInsertion,Success,FIDO,63,10543984,
20220823,09:04:00,ManualInsertion,Success,FIDO,64,10543985,
20220823,09:04:00,ManualInsertion,Success,FIDO,65,10543986,
20220823,09:04:00,ManualInsertion,Success,FIDO,66,10543987,
20220823,09:04:00,ManualInsertion,Success,FIDO,67,10543988,
20220823,09:04:00,ManualInsertion,Success,FIDO,68,10543989,
20220823,09:04:00,ManualInsertion,Success,FIDO,69,10543990,
20220823,09:04:00,ManualInsertion,Success,FIDO,70,10543991,
20220823,09:04:00,ManualInsertion,Success,FIDO,71,10543992,
20220823,09:04:00,ManualInsertion,Success,FIDO,72,10543993,
20220823,09:04:00,ManualInsertion,Success,FIDO,74,10543994,
20220823,09:04:00,ManualInsertion,Success,FIDO,75,10543995,
20220823,09:04:00,ManualInsertion,Success,FIDO,76,10543996,
20220823,09:04:00,ManualInsertion,Success,FIDO,77,10543997,
20220823,09:04:00,ManualInsertion,Success,FIDO,78,10543998,
20220823,09:04:00,ManualInsertion,Success,FIDO,79,10543999,
20220823,09:04:00,ManualInsertion,Success,FIDO,80,10544000,
20220823,09:04:00,ManualInsertion,Success,FIDO,81,10544001,
20220823,09:04:00,ManualInsertion,Success,FIDO,82,10544002,
20220823,09:04:00,ManualInsertion,Success,FIDO,83,10544003,
20220823,09:04:00,ManualInsertion,Success,FIDO,84,10544004,
20220823,09:04:00,ManualInsertion,Success,FIDO,85,10544005,
20220823,09:04:00,ManualInsertion,Success,FIDO,86,10544006,
20220823,09:04:00,ManualInsertion,Success,FIDO,87,10544007,
20220823,09:04:00,ManualInsertion,Success,FIDO,88,10544008,
20220823,09:04:00,ManualInsertion,Success,FIDO,89,10544009,
20220823,09:04:00,ManualInsertion,Success,FIDO,90,10544010,
20220823,09:04:00,ManualInsertion,Success,FIDO,91,10544011,
20220823,09:04:00,ManualInsertion,Success,FIDO,92,10544012,
20220823,09:04:00,ManualInsertion,Success,FIDO,93,10544013,
20220823,09:04:00,ManualInsertion,Success,FIDO,94,10544014,
20220823,09:04:00,ManualInsertion,Success,FIDO,95,10544015,
20220823,09:04:00,ManualInsertion,Success,FIDO,96,10544016,
20220823,09:04:00,ManualInsertion,Success,FIDO,97,10544017,
20220823,09:04:00,ManualInsertion,Success,FIDO,98,10544018,
20220823,09:04:00,ManualInsertion,Success,FIDO,99,10544019,
20220823,09:04:00,ManualInsertion,Success,FIDO,100,10544020,
20220823,09:04:00,ManualInsertion,Success,FIDO,101,10544021,
20220823,09:04:00,ManualInsertion,Success,FIDO,102,10544022,
20220823,09:04:00,ManualInsertion,Success,FIDO,103,10544023,
20220823,09:04:00,ManualInsertion,Success,FIDO,105,10544024,
20220823,09:04:00,ManualInsertion,Success,FIDO,106,10544025,
20220823,09:04:00,ManualInsertion,Success,FIDO,107,10544026,
20220823,09:04:00,ManualInsertion,Success,FIDO,108,10544027,
20220823,09:04:00,ManualInsertion,Success,FIDO,109,10544028,
20220823,09:04:00,ManualInsertion,Success,FIDO,110,10544029,
20220823,09:04:00,ManualInsertion,Success,FIDO,111,10544030,
20220823,09:04:00,ManualInsertion,Success,FIDO,112,10544031,
20220823,09:04:00,ManualInsertion,Success,FIDO,113,10544032,
20220823,09:04:00,ManualInsertion,Success,FIDO,114,10544033,
20220823,09:04:00,ManualInsertion,Success,FIDO,115,10544034,
20220823,09:04:00,ManualInsertion,Success,FIDO,116,10544035,
20220823,09:04:00,ManualInsertion,Success,FIDO,117,10544036,
20220823,09:04:00,ManualInsertion,Success,FIDO,118,10544037,
20220823,09:04:00,ManualInsertion,Success,FIDO,119,10544038,
20220823,09:04:00,ManualInsertion,Success,FIDO,120,10544039,
20220823,09:04:00,ManualInsertion,Success,FIDO,121,10544040,
20220823,09:04:00,ManualInsertion,Success,FIDO,122,10544041,
20220823,09:04:00,ManualInsertion,Success,FIDO,123,10544042,
20220823,09:04:00,ManualInsertion,Success,FIDO,124,10544043,
20220823,09:04:00,ManualInsertion,Success,FIDO,125,10544044,
20220823,09:04:00,ManualInsertion,Success,FIDO,126,10544045,
20220823,09:04:00,ManualInsertion,Success,FIDO,127,10544046,
20220823,09:04:00,ManualInsertion,Success,FIDO,128,10544047,
20220823,09:04:00,ManualInsertion,Success,FIDO,129,10544048,
20220823,09:04:00,ManualInsertion,Success,FIDO,130,10544049,
20220823,09:04:00,ManualInsertion,Success,FIDO,131,10544050,
20220823,09:04:00,ManualInsertion,Success,FIDO,132,10544051,
20220823,09:04:00,ManualInsertion,Success,FIDO,133,10544052,
20220823,09:04:00,ManualInsertion,Success,FIDO,135,10544053,
20220823,09:04:00,ManualInsertion,Success,FIDO,136,10544054,
20220823,09:04:00,ManualInsertion,Success,FIDO,137,10544055,
20220823,09:04:00,ManualInsertion,Success,FIDO,138,10544056,
20220823,09:04:00,ManualInsertion,Success,FIDO,139,10544057,
20220823,09:04:00,ManualInsertion,Success,FIDO,140,10544058,
20220823,09:04:00,ManualInsertion,Success,FIDO,141,10544059,
20220823,09:04:00,ManualInsertion,Success,FIDO,142,10544060,
20220823,09:04:00,ManualInsertion,Success,FIDO,143,10544061,
20220823,09:04:00,ManualInsertion,Success,FIDO,144,10544062,
20220823,09:04:00,ManualInsertion,Success,FIDO,145,10544063,
20220823,09:04:00,ManualInsertion,Success,FIDO,146,10544064,
20220823,09:04:00,ManualInsertion,Success,FIDO,147,10544065,
20220823,09:04:00,ManualInsertion,Success,FIDO,148,10544066,
20220823,09:04:00,ManualInsertion,Success,FIDO,150,10544067,
20220823,09:04:00,ManualInsertion,Success,FIDO,151,10544068,
20220823,09:04:00,ManualInsertion,Success,FIDO,152,10544069,
20220823,09:04:00,ManualInsertion,Success,FIDO,153,10544070,
20220823,09:04:00,ManualInsertion,Success,FIDO,154,10544071,
20220823,09:04:00,ManualInsertion,Success,FIDO,155,10544072,
20220823,09:04:00,ManualInsertion,Success,FIDO,156,10544073,
20220823,09:04:00,ManualInsertion,Success,FIDO,157,10544074,
20220823,09:04:00,ManualInsertion,Success,FIDO,158,10544075,
20220823,09:04:00,ManualInsertion,Success,FIDO,159,10544076,
20220823,09:04:00,ManualInsertion,Success,FIDO,160,10544077,
20220823,09:04:00,ManualInsertion,Success,FIDO,161,10544078,
20220823,09:04:00,ManualInsertion,Success,FIDO,162,10544079,
20220823,09:04:00,ManualInsertion,Success,FIDO,163,10544080,
20220823,09:04:00,ManualInsertion,Success,FIDO,164,10544081,
20220823,09:04:00,ManualInsertion,Success,FIDO,165,10544082,
20220823,09:04:00,ManualInsertion,Success,FIDO,166,10544083,
20220823,09:04:00,ManualInsertion,Success,FIDO,167,10544084,
20220823,09:04:00,ManualInsertion,Success,FIDO,168,10544085,
20220823,09:04:00,ManualInsertion,Success,FIDO,169,10544086,
20220823,09:04:00,ManualInsertion,Success,FIDO,170,10544087,
20220823,09:04:00,ManualInsertion,Success,FIDO,171,10544088,
20220823,09:04:00,ManualInsertion,Success,FIDO,172,10544089,
20220823,09:04:00,ManualInsertion,Success,FIDO,173,10544090,
20220823,09:04:00,ManualInsertion,Success,FIDO,174,10544091,
20220823,09:04:00,ManualInsertion,Success,FIDO,175,10544092,
20220823,09:04:00,ManualInsertion,Success,FIDO,176,10544093,
20220823,09:04:00,ManualInsertion,Success,FIDO,177,10544094,
20220823,09:04:00,ManualInsertion,Success,FIDO,178,10544095,
20220823,09:04:00,ManualInsertion,Success,FIDO,179,10544096,
20220823,09:04:00,ManualInsertion,Success,FIDO,180,10544097,
20220823,09:04:00,ManualInsertion,Success,FIDO,181,10544098,
20220823,09:04:00,ManualInsertion,Success,FIDO,182,10544099,
20220823,09:04:00,ManualInsertion,Success,FIDO,183,10544100,
20220823,09:04:00,ManualInsertion,Success,FIDO,184,10544101,
20220823,09:04:00,ManualInsertion,Success,FIDO,185,10544102,
20220823,09:04:00,ManualInsertion,Success,FIDO,187,10544103,
20220823,09:04:00,ManualInsertion,Success,FIDO,188,10544104,
20220823,09:04:00,ManualInsertion,Success,FIDO,189,10544105,
20220823,09:04:00,ManualInsertion,Success,FIDO,190,10544106,
20220823,09:04:00,ManualInsertion,Success,FIDO,191,10544107,
20220823,09:04:00,ManualInsertion,Success,FIDO,192,10544108,
20220823,09:04:00,ManualInsertion,Success,FIDO,193,10544109,
20220823,09:04:00,ManualInsertion,Success,FIDO,194,10544110,
20220823,09:04:00,ManualInsertion,Success,FIDO,195,10544111,
20220823,09:04:00,ManualInsertion,Success,FIDO,196,10544112,
20220823,09:04:00,ManualInsertion,Success,FIDO,197,10544113,
20220823,09:04:00,ManualInsertion,Success,FIDO,198,10544114,
20220823,09:04:00,ManualInsertion,Success,FIDO,199,10544115,
20220823,09:04:00,ManualInsertion,Success,FIDO,200,10544116,
20220823,09:04:00,ManualInsertion,Success,FIDO,202,10544117,
20220823,09:04:00,ManualInsertion,Success,FIDO,203,10544118,
20220823,09:04:00,ManualInsertion,Success,FIDO,204,10544119,
20220823,09:04:00,ManualInsertion,Success,FIDO,205,10544120,
20220823,09:04:00,ManualInsertion,Success,FIDO,206,10544121,
20220823,09:04:00,ManualInsertion,Success,FIDO,207,10544122,
20220823,09:04:00,ManualInsertion,Success,FIDO,208,10544123,
20220823,09:04:00,ManualInsertion,Success,FIDO,209,10544124,
20220823,09:04:00,ManualInsertion,Success,FIDO,210,10544125,
20220823,09:04:00,ManualInsertion,Success,FIDO,211,10544126,
20220823,09:04:00,ManualInsertion,Success,FIDO,212,10544127,
20220823,09:04:00,ManualInsertion,Success,FIDO,213,10544128,
20220823,09:04:00,ManualInsertion,Success,FIDO,214,10544129,
20220823,09:04:00,ManualInsertion,Success,FIDO,215,10544130,
20220823,09:04:00,ManualInsertion,Success,FIDO,216,10544131,
20220823,09:04:00,ManualInsertion,Success,FIDO,217,10544132,
20220823,09:04:00,ManualInsertion,Success,FIDO,218,10544133,
20220823,09:04:00,ManualInsertion,Success,FIDO,219,10544134,
20220823,09:04:00,ManualInsertion,Success,FIDO,220,10544135,
20220823,09:04:00,ManualInsertion,Success,FIDO,221,10544136,
20220823,09:04:00,ManualInsertion,Success,FIDO,222,10544137,
20220823,09:04:00,ManualInsertion,Success,FIDO,223,10544138,
20220823,09:04:00,ManualInsertion,Success,FIDO,224,10544139,
20220823,09:04:00,ManualInsertion,Success,FIDO,225,10544140,
20220823,09:04:00,ManualInsertion,Success,FIDO,226,10544141,
20220823,09:04:00,ManualInsertion,Success,FIDO,227,10544142,
20220823,09:04:00,ManualInsertion,Success,FIDO,228,10544143,
20220823,09:04:00,ManualInsertion,Success,FIDO,229,10544144,
20220823,09:04:00,ManualInsertion,Success,FIDO,230,10544145,
20220823,09:04:00,ManualInsertion,Success,FIDO,231,10544146,
20220823,09:04:00,ManualInsertion,Success,FIDO,233,10544147,
20220823,09:04:00,ManualInsertion,Success,FIDO,234,10544148,
20220823,09:04:00,ManualInsertion,Success,FIDO,235,10544149,
20220823,09:04:00,ManualInsertion,Success,FIDO,236,10544150,
20220823,09:04:00,ManualInsertion,Success,FIDO,237,10544151,
20220823,09:04:00,ManualInsertion,Success,FIDO,238,10544152,
20220823,09:04:00,ManualInsertion,Success,FIDO,239,10544153,
20220823,09:04:00,ManualInsertion,Success,FIDO,240,10544154,
20220823,09:04:00,ManualInsertion,Success,FIDO,241,10544155,
20220823,09:04:00,ManualInsertion,Success,FIDO,242,10544156,
20220823,09:04:00,ManualInsertion,Success,FIDO,243,10544157,
20220823,09:04:00,ManualInsertion,Success,FIDO,244,10544158,
20220823,09:04:00,ManualInsertion,Success,FIDO,245,10544159,
20220823,09:04:00,ManualInsertion,Success,FIDO,246,10544160,
20220823,09:04:00,ManualInsertion,Success,FIDO,247,10544161,
20220823,09:04:00,ManualInsertion,Success,FIDO,248,10544162,
20220823,09:04:00,ManualInsertion,Success,FIDO,249,10544163,
20220823,09:04:00,ManualInsertion,Success,FIDO,250,10544164,
20220823,09:04:00,ManualInsertion,Success,FIDO,251,10544165,
20220823,09:04:00,ManualInsertion,Success,FIDO,252,10544166,
20220823,09:04:00,ManualInsertion,Success,FIDO,253,10544167,
20220823,09:04:00,ManualInsertion,Success,FIDO,254,10544168,
20220823,09:04:00,ManualInsertion,Success,FIDO,255,10544169,
20220823,09:04:00,ManualInsertion,Success,FIDO,256,10544170,
20220823,09:04:00,ManualInsertion,Success,FIDO,257,10544171,
20220823,09:04:00,ManualInsertion,Success,FIDO,258,10544172,
20220823,09:04:00,ManualInsertion,Success,FIDO,259,10544173,
20220823,09:04:00,ManualInsertion,Success,FIDO,260,10544174,
20220823,09:04:00,ManualInsertion,Success,FIDO,261,10544175,
20220823,09:04:00,ManualInsertion,Success,FIDO,263,10544176,
20220823,09:04:00,ManualInsertion,Success,FIDO,264,10544177,
20220823,09:04:00,ManualInsertion,Success,FIDO,265,10544178,
20220823,09:04:00,ManualInsertion,Success,FIDO,266,10544179,
20220823,09:04:00,ManualInsertion,Success,FIDO,267,10544180,
20220823,09:04:00,ManualInsertion,Success,FIDO,268,10544181,
20220823,09:04:00,ManualInsertion,Success,FIDO,269,10544182,
20220823,09:04:00,ManualInsertion,Success,FIDO,270,10544183,
20220823,09:04:00,ManualInsertion,Success,FIDO,271,10544184,
20220823,09:04:00,ManualInsertion,Success,FIDO,272,10544185,
20220823,09:04:00,ManualInsertion,Success,FIDO,273,10544186,
20220823,09:04:00,ManualInsertion,Success,FIDO,274,10544187,
20220823,09:04:00,ManualInsertion,Success,FIDO,275,10544188,
20220823,09:04:00,ManualInsertion,Success,FIDO,276,10544189,
20220823,09:04:00,ManualInsertion,Success,FIDO,278,10544190,
20220823,09:04:00,ManualInsertion,Success,FIDO,279,10544191,
20220823,09:04:00,ManualInsertion,Success,FIDO,280,10544192,
20220823,09:04:00,ManualInsertion,Success,FIDO,281,10544193,
20220823,09:04:00,ManualInsertion,Success,FIDO,282,10544194,
20220823,09:04:00,ManualInsertion,Success,FIDO,283,10544195,
20220823,09:04:00,ManualInsertion,Success,FIDO,284,10544196,
20220823,09:04:00,ManualInsertion,Success,FIDO,285,10544197,
20220823,09:04:00,ManualInsertion,Success,FIDO,286,10544198,
20220823,09:04:00,ManualInsertion,Success,FIDO,287,10544199,
20220823,09:04:00,ManualInsertion,Success,FIDO,288,10544200,
20220823,09:04:00,ManualInsertion,Success,FIDO,289,10544201,
20220823,09:04:00,ManualInsertion,Success,FIDO,290,10544202,
20220823,09:04:00,ManualInsertion,Success,FIDO,291,10544203,
20220823,09:04:00,ManualInsertion,Success,FIDO,292,10544204,
20220823,09:04:00,ManualInsertion,Success,FIDO,293,10544205,
20220823,09:04:00,ManualInsertion,Success,FIDO,294,10544206,
20220823,09:04:00,ManualInsertion,Success,FIDO,295,10544207,
20220823,09:04:00,ManualInsertion,Success,FIDO,296,10544208,
20220823,09:04:00,ManualInsertion,Success,FIDO,297,10544209,
20220823,09:04:00,ManualInsertion,Success,FIDO,298,10544210,
20220823,09:04:00,ManualInsertion,Success,FIDO,299,10544211,
20220823,09:04:00,ManualInsertion,Success,FIDO,300,10544212,
20220823,09:04:00,ManualInsertion,Success,FIDO,301,10544213,
20220823,09:04:00,ManualInsertion,Success,FIDO,302,10544214,
20220823,09:04:00,ManualInsertion,Success,FIDO,303,10544215,
20220823,09:04:00,ManualInsertion,Success,FIDO,304,10544216,
20220823,09:04:00,ManualInsertion,Success,FIDO,305,10544217,
20220823,09:04:00,ManualInsertion,Success,FIDO,307,10544218,
20220823,09:04:00,ManualInsertion,Success,FIDO,308,10544219,
20220823,09:04:00,ManualInsertion,Success,FIDO,309,10544220,
20220823,09:04:00,ManualInsertion,Success,FIDO,310,10544221,
20220823,09:04:00,ManualInsertion,Success,FIDO,311,10544222,
20220823,09:04:00,ManualInsertion,Success,FIDO,312,10544223,
20220823,09:04:00,ManualInsertion,Success,FIDO,313,10544224,
20220823,09:04:00,ManualInsertion,Success,FIDO,314,10544225,
20220823,09:04:00,ManualInsertion,Success,FIDO,315,10544226,
20220823,09:04:00,ManualInsertion,Success,FIDO,316,10544227,
20220823,09:04:00,ManualInsertion,Success,FIDO,317,10544228,
20220823,09:04:00,ManualInsertion,Success,FIDO,318,10544229,
20220823,09:04:00,ManualInsertion,Success,FIDO,319,10544230,
20220823,09:04:00,ManualInsertion,Success,FIDO,320,10544231,
20220823,09:04:00,ManualInsertion,Success,FIDO,322,10544232,
20220823,09:04:00,ManualInsertion,Success,FIDO,323,10544233,
20220823,09:04:00,ManualInsertion,Success,FIDO,324,10544234,
20220823,09:04:00,ManualInsertion,Success,FIDO,325,10544235,
20220823,09:04:00,ManualInsertion,Success,FIDO,326,10544236,
20220823,09:04:00,ManualInsertion,Success,FIDO,327,10544237,
20220823,09:04:00,ManualInsertion,Success,FIDO,328,10544238,
20220823,09:04:00,ManualInsertion,Success,FIDO,329,10544239,
20220823,09:04:00,ManualInsertion,Success,FIDO,330,10544240,
20220823,09:04:00,ManualInsertion,Success,FIDO,331,10544241,
20220823,09:04:00,ManualInsertion,Success,FIDO,332,10544242,
20220823,09:04:00,ManualInsertion,Success,FIDO,333,10544243,
20220823,09:04:00,ManualInsertion,Success,FIDO,334,10544244,
20220823,09:04:00,ManualInsertion,Success,FIDO,335,10544245,
20220823,09:04:00,ManualInsertion,Success,FIDO,336,10544246,
20220823,09:04:00,ManualInsertion,Success,FIDO,337,10544247,
20220823,09:04:00,ManualInsertion,Success,FIDO,338,10544248,
20220823,09:04:00,ManualInsertion,Success,FIDO,339,10544249,
20220823,09:04:00,ManualInsertion,Success,FIDO,340,10544250,
20220823,09:04:00,ManualInsertion,Success,FIDO,341,10544251,
20220823,09:04:00,ManualInsertion,Success,FIDO,342,10544252,
20220823,09:04:00,ManualInsertion,Success,FIDO,343,10544253,
20220823,09:04:00,ManualInsertion,Success,FIDO,344,10544254,
20220823,09:04:00,ManualInsertion,Success,FIDO,345,10544255,
20220823,09:04:00,ManualInsertion,Success,FIDO,346,10544256,
20220823,09:04:00,ManualInsertion,Success,FIDO,347,10544257,
20220823,09:04:00,ManualInsertion,Success,FIDO,348,10544258,
20220823,09:04:00,ManualInsertion,Success,FIDO,349,10544259,
20220823,09:04:00,ManualInsertion,Success,FIDO,350,10544260,
20220823,09:04:00,ManualInsertion,Success,FIDO,351,10544261,
20220823,09:04:00,ManualInsertion,Success,FIDO,353,10544262,
20220823,09:04:00,ManualInsertion,Success,FIDO,354,10544263,
20220823,09:04:00,ManualInsertion,Success,FIDO,355,10544264,
20220823,09:04:00,ManualInsertion,Success,FIDO,356,10544265,
20220823,09:04:00,ManualInsertion,Success,FIDO,357,10544266,
20220823,09:04:00,ManualInsertion,Success,FIDO,358,10544267,
20220823,09:04:00,ManualInsertion,Success,FIDO,359,10544268,
20220823,09:04:00,ManualInsertion,Success,FIDO,360,10544269,
20220823,09:04:00,ManualInsertion,Success,FIDO,361,10544270,
20220823,09:04:00,ManualInsertion,Success,FIDO,362,10544271,
20220823,09:04:00,ManualInsertion,Success,FIDO,363,10544272,
20220823,09:04:00,ManualInsertion,Success,FIDO,364,10544273,
20220823,09:04:00,ManualInsertion,Success,FIDO,365,10544274,
20220823,09:04:00,ManualInsertion,Success,FIDO,366,10544275,
20220823,09:04:00,ManualInsertion,Success,FIDO,367,10544276,
20220823,09:04:00,ManualInsertion,Success,FIDO,368,10544277,
20220823,09:04:00,ManualInsertion,Success,FIDO,369,10544278,
20220823,09:04:00,ManualInsertion,Success,FIDO,370,10544279,
20220823,09:04:00,ManualInsertion,Success,FIDO,371,10544280,
20220823,09:04:00,ManualInsertion,Success,FIDO,372,10544281,
20220823,09:04:00,ManualInsertion,Success,FIDO,373,10544282,
20220823,09:04:00,ManualInsertion,Success,FIDO,374,10544283,
20220823,09:04:00,ManualInsertion,Success,FIDO,375,10544284,
20220823,09:04:00,ManualInsertion,Success,FIDO,376,10544285,
20220823,09:04:00,ManualInsertion,Success,FIDO,377,10544286,
20220823,09:04:00,ManualInsertion,Success,FIDO,378,10544287,
20220823,09:04:00,ManualInsertion,Success,FIDO,379,10544288,
20220823,09:04:00,ManualInsertion,Success,FIDO,380,10544289,
20220823,09:04:00,ManualInsertion,Success,FIDO,381,10544290,
20220823,09:04:00,ManualInsertion,Success,FIDO,383,10544291,
20220823,09:04:00,ManualInsertion,Success,FIDO,384,10544292,
20220823,09:04:00,ManualInsertion,Success,FIDO,385,10544293,
20220823,09:04:00,ManualInsertion,Success,FIDO,386,10544294,
20220823,09:04:00,ManualInsertion,Success,FIDO,387,10544295,
20220823,09:04:00,ManualInsertion,Success,FIDO,388,10544296,
20220823,09:04:00,ManualInsertion,Success,FIDO,389,10544297,
20220823,09:04:00,ManualInsertion,Success,FIDO,390,10544298,
20220823,09:04:00,ManualInsertion,Success,FIDO,391,10544299,
20220823,09:04:00,ManualInsertion,Success,FIDO,392,10544300,
20220823,09:04:00,ManualInsertion,Success,FIDO,393,10544301,
20220823,09:04:00,ManualInsertion,Success,FIDO,394,10544302,
20220823,09:04:00,ManualInsertion,Success,FIDO,395,10544303,
20220823,09:04:00,ManualInsertion,Success,FIDO,396,10544304,
20220823,09:04:00,ManualInsertion,Success,FIDO,398,10544305,
20220823,09:04:00,ManualInsertion,Success,FIDO,399,10544306,
20220823,09:04:00,ManualInsertion,Success,FIDO,400,10544307,
20220823,09:04:00,ManualInsertion,Success,FIDO,401,10544308,
20220823,09:04:00,ManualInsertion,Success,FIDO,402,10544309,
20220823,09:04:00,ManualInsertion,Success,FIDO,403,10544310,
20220823,09:04:00,ManualInsertion,Success,FIDO,404,10544311,
20220823,09:04:00,ManualInsertion,Success,FIDO,405,10544312,
20220823,09:04:00,ManualInsertion,Success,FIDO,406,10544313,
20220823,09:04:00,ManualInsertion,Success,FIDO,407,10544314,
20220823,09:04:00,ManualInsertion,Success,FIDO,408,10544315,
20220823,09:04:00,ManualInsertion,Success,FIDO,409,10544316,
20220823,09:04:00,ManualInsertion,Success,FIDO,410,10544317,
20220823,09:04:00,ManualInsertion,Success,FIDO,411,10544318,
20220823,09:04:00,ManualInsertion,Success,FIDO,412,10544319,
20220823,09:04:00,ManualInsertion,Success,FIDO,413,10544320,
20220823,09:04:00,ManualInsertion,Success,FIDO,414,10544321,
20220823,09:04:00,ManualInsertion,Success,FIDO,415,10544322,
20220823,09:04:00,ManualInsertion,Success,FIDO,416,10544323,
20220823,09:04:00,ManualInsertion,Success,FIDO,417,10544324,
20220823,09:04:00,ManualInsertion,Success,FIDO,418,10544325,
20220823,09:04:00,ManualInsertion,Success,FIDO,419,10544326,
20220823,09:04:00,ManualInsertion,Success,FIDO,420,10544327,
20220823,09:04:00,ManualInsertion,Success,FIDO,421,10544328,
20220823,09:04:00,ManualInsertion,Success,FIDO,422,10544329,
20220823,09:04:00,ManualInsertion,Success,FIDO,423,10544330,
20220823,09:04:00,ManualInsertion,Success,FIDO,424,10544331,
20220823,09:04:00,ManualInsertion,Success,FIDO,425,10544332,
20220823,09:04:00,ManualInsertion,Success,FIDO,426,10544333,
20220823,09:04:00,ManualInsertion,Success,FIDO,427,10544334,
20220823,09:04:00,ManualInsertion,Success,FIDO,428,10544335,
20220823,09:04:00,ManualInsertion,Success,FIDO,429,10544336,
20220823,09:04:00,ManualInsertion,Success,FIDO,430,10544337,
20220823,09:04:00,ManualInsertion,Success,FIDO,432,10544338,
20220823,09:04:00,ManualInsertion,Success,FIDO,433,10544339,
20220823,09:04:00,ManualInsertion,Success,FIDO,434,10544340,
20220823,09:04:00,ManualInsertion,Success,FIDO,435,10544341,
20220823,09:04:00,ManualInsertion,Success,FIDO,436,10544342,
20220823,09:04:00,ManualInsertion,Success,FIDO,437,10544343,
20220823,09:04:00,ManualInsertion,Success,FIDO,438,10544344,
20220823,09:04:00,ManualInsertion,Success,FIDO,439,10544345,
20220823,09:04:00,ManualInsertion,Success,FIDO,440,10544346,
20220823,09:04:00,ManualInsertion,Success,FIDO,441,10544347,
